"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","data_point"
"1","499fb8e38cfe0d84127751c0a05c47e5",434,"male","GMC late adult (53 weeks)","HMGULA_001","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",21.4
"2","1eaed96879411f992f51d3845f188d82",556,"male","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",21.4
"3","29adcc7e2f72ac0e4e4c6fbb8fd2357e",548,"male","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",20.8
"4","caba93db868c46b2ef5b97b15f172b08",515,"male","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",20.5
"5","288c6cf68422cb5505c0742d3efac138",550,"female","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",16.9
"6","8d9ea8c7a24931845a3f4911c4348312",515,"male","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",21
"7","279b7bbff420cca1568a8814ce73608c",515,"female","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",16.6
"8","66c6415886edf2d54bf32733f75ea835",430,"female","GMC late adult (53 weeks)","HMGULA_001","Minispec","HMGULA_MIN_001","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",14.1
"9","0310e17280cfd6bce17e2b8f8002bd6a",429,"female","GMC late adult (53 weeks)","HMGULA_001","Minispec","HMGULA_MIN_001","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",15.3
"10","731af83a1b39cc7d53f5c9024ca9db99",547,"female","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",16.8
"11","dd4cd5bffe2ea2337e6efd9874ccccdb",516,"male","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",18.4
"12","0747fa08203ff877031c6a23f312fb2a",511,"female","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",14.1
"13","e1b5a9db8fce68611d8061e49da1ea4d",554,"male","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",19.3
"14","d57553b6f8092b4ef95309e3cb8944ca",432,"female","GMC late adult (53 weeks)","HMGULA_001","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",16.6
"15","679d54defa1baadd27c6717b469a3394",435,"female","GMC late adult (53 weeks)","HMGULA_001","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",15.6
"16","3af62f04f521657f8bd565fb4cc120cb",429,"female","GMC late adult (53 weeks)","HMGULA_001","Minispec","HMGULA_MIN_001","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",13.8
"17","1173280af280d49b49f1752078dd4bc6",554,"male","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",20.2
"18","eda848c89bd35ebf215e4e06c69f4ca4",551,"male","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",17.2
"19","152f34cb571d4daa7b582569226a209f",433,"male","GMC late adult (53 weeks)","HMGULA_001","Minispec","HMGULA_MIN_001","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",18.9
"20","699e9ed8bfcaa10f95eb22233588369b",515,"female","GMC late adult (70 weeks)","HMGULA_002","Minispec","HMGULA_MIN_002","HMGULA_MIN","Lean mass NMR","HMGULA_MIN_004_001",16.6
