"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","category"
"123","3ed7880eddcbda5b0f69183c264fb775",492,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"124","f3dcb6c998b645e6b67f8de5f2a7716a",490,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"125","c96eec2005460faa8e22e3e96676322d",373,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"126","0a833c0d7a50e2519e818c96d9771a49",372,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"127","061e3ea83d8a68f094248fa10c270e80",492,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"128","6dde3e60561ff3b111ce81ff433897f5",484,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"129","82250d6364e5cab4ddd84ed9424eeb66",375,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"130","b9a9721dd30f4a09f7b3508ba4313bf0",357,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"131","844ef2ab3bd8bb933f55a87838375606",375,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"132","06d35fbd6a1517b2cf32b5f7184fa9ea",371,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"133","0bf24ee0670e6abb227940063bf7aa3b",487,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"134","5f08d9b7eff83a82ceb441c606dec3b6",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","Straub / elevated tail"
"135","18dfbb12025f1fa72fc7aadbc8173b82",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"136","32046c267520a34f8b108488499d6c72",375,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"137","a7624242371eff95a24c90cfba279779",372,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","Straub / elevated tail"
"138","35a224641d377f4d7094049dfe507f00",372,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"139","32dabfe97583c43bfca212fe10b5ea01",491,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"140","50c6c0c1887acb61884a673c97305c64",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"141","4ceeb68bb7a9c3f1d11fa0ea0faab55d",375,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"142","9e7a133167b767ba4899c47b9f77290d",370,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"143","4389fc850ef338744fb4ce7c767e9ef2",369,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"144","e4712e6fe63842e0cef59cd56664edfe",370,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"145","8e0710da139af2bd8a5120b06a8265c6",369,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"146","fe52075accb753b7ea182d4dddaec37a",492,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"147","e9c2c00f312816f734affc0c794dc985",488,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"148","9ec1ac57fdb46a69d970e048b7e78e5d",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"149","5d176babc69cbf81f4df5d532a5f2ea3",493,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"150","785baf0dd1c66446969dd9070bbf1ad3",492,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"151","54ec5f249f3583d2e8c46ba2cb09d01f",373,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"152","7b3824ad5ba2bffdfd17d7b822a89a55",367,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"153","c5d55e039e060dc48fb880b9b3cf2711",369,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"154","dea916d0fb0ffe4264c14af29467dbe5",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"155","1173280af280d49b49f1752078dd4bc6",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"156","d57553b6f8092b4ef95309e3cb8944ca",373,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"157","e081c1ee9a1f4e9013743902daba70ed",366,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"158","de34d87ee5f6d6095b614cf50376b1ee",369,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"159","1b3f5d696b461af642239b737a5f86e5",491,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
