"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","data_point"
"1","d8f34bd5e187d46e39b0057656ca15e0",431,"female","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",15.5
"2","c41aad3ff12d64c038b36239edf1dea5",541,"female","GMC late adult (70 weeks)","HMGULA_002","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",19.5
"3","f5ea4ef1baa825f706a5793a55bec368",530,"female","GMC late adult (70 weeks)","HMGULA_002","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",20.2
"4","d637ba26ed77902014a7cc7dd9480c46",427,"female","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",17.1
"5","5a43ab3adcffd21b6db00ffcdde5c8c6",435,"female","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",20.1
"6","199f35764f242960621dd25cf2dd47d8",548,"female","GMC late adult (70 weeks)","HMGULA_002","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",22
"7","4c763d536d749b944ab086bdf734c292",541,"male","GMC late adult (70 weeks)","HMGULA_002","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",28.8
"8","0bf24ee0670e6abb227940063bf7aa3b",549,"female","GMC late adult (70 weeks)","HMGULA_002","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",18.5
"9","4df9a600af2bb13c87b62f622646567e",435,"female","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",16.4
"10","a7624242371eff95a24c90cfba279779",436,"male","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",25.4
"11","79436b48adadc0641d211bdeea2459c7",426,"female","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",17.2
"12","7ab57027752977cf4d1ce72d5fee0ae9",431,"male","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",21.8
"13","62d5a599b957469e9d90edf534365ce9",429,"male","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",21.7
"14","c657d8db2636c0be241fd52989cb9d91",428,"female","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",17.5
"15","3c4e998241975fde07f6351ef58a4416",547,"male","GMC late adult (70 weeks)","HMGULA_002","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",26.1
"16","1d75c61e7f7bed9c303170e90ef44e98",427,"female","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",20.8
"17","e388cef0d6871a5828004a84c4ed8c81",429,"female","GMC late adult (53 weeks)","HMGULA_001","Body Composition (DEXA lean/fat)","HMGULA_DXA_001","HMGULA_DXA","Lean mass","HMGULA_DXA_003_001",16
