"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"150","a299bb72497eed2e1d87363af718b347",529,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"151","df13cc2b9598cba85007fe775e5eb24c",543,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"152","3de158a67a89738acba3d3482a31ea25",537,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"153","4f278349d7cafbf56fa3b9e2b1244819",420,"female","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"154","e210287b5e523b049eb9f992aef59df1",414,"male","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"155","5fd93a1fea2251d9391ce42d9d224a3f",540,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"156","1f3f6a93f021a93c8951c4b39fdc200b",536,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"157","7c4535bb7470ccebf5049cdbd58368fa",538,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"158","8b96264d8c994cfb1b8ecddabcf80ced",421,"male","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"159","11c2f68e3474296038608e0056ffceda",528,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"160","537501447118d2df80c21fa4a280a3c6",543,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"161","2ce9f471e9b1d007665282ceca096d65",421,"female","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"162","b6134e73ea37690c14371d0075c6d974",540,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"163","9ce8981db8530b907730724c89a79c4c",528,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"164","ce321a8ee683893ae5bc024044729575",541,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"165","5d176babc69cbf81f4df5d532a5f2ea3",540,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"166","580510718dcb05786e832800bb03c4be",420,"female","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"167","4ea346b172a682d13ce507e72ba9d252",540,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"168","e2c018f8d88eb2213e3523704ecd3348",538,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
