"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"30","bb6462e21238c786f0aab0e2981e97b5",540,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"31","5d176babc69cbf81f4df5d532a5f2ea3",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"32","0bf24ee0670e6abb227940063bf7aa3b",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"33","ceee2cc5822eb45389a991c315999c25",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"34","99befe1cf40478e0bdbe8328a7b62511",537,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"35","2a3597d91820cc0577b9c26207e74ab4",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"36","b524c23bacd2ef205be266a64efd70ae",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"37","8508b0c2b0bde83a3d449ced5f63ed03",533,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"38","fff7aae8a661f892942d5b3c618e099b",537,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"39","fb8c2bc6a7add4d78f072a3a04f42661",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"40","63e5f07e8e54320cc62d3bb16763f575",536,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"41","1db340e2ebfa2979799656c329c293b6",533,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"42","264d29d5d0c017f10f2f087600eece80",536,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"43","2ea8f60e4eb83f85d92b1ab8b763fa71",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"44","1173280af280d49b49f1752078dd4bc6",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"45","fd95e04dcd6607f209e3e54c01920f44",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"46","b87db051b511afa7c43ab22b19633253",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"47","6aeb99d06bb849c34009b80456fa8a9d",539,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"48","fc5ef40e1910e91213329aedbda87f8e",526,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"49","86c56f204979aee1c1631c93f3e68e4d",539,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"50","11c2f68e3474296038608e0056ffceda",525,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"51","ec3cb60a57c0bfeb25279341fed11c00",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"52","0f7544d0ed7e2e9db92e200c44b97dec",537,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"53","38312a74a710489a4004b759647a9660",528,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"54","5fd93a1fea2251d9391ce42d9d224a3f",539,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"55","ee3c79f1f414adc7d52d3a4f4265e097",535,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"56","e20334e63c9c8cca149aeaa34da02ad0",535,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"57","e3cba698d82f9cc2ecb675feeb6c59c5",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"58","35ceb8232e4c0e52725085bcf076e446",538,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"59","699e9ed8bfcaa10f95eb22233588369b",536,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"60","488ef9b8fb260072af8a8b0abe585260",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"61","7d04036abc8311597cde99860196a8bc",536,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"62","ecb5b2b0dec562439c8216f0574f7565",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
