"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","data_point"
"1","a3fddc8230e5fb66bf7910eedaa6656f",443,"male","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",12203
"2","2b464e02a1fc7c9e9304cba311f4289d",441,"male","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",9740
"3","7c9143fdfab56058cb53a31e0b076d29",441,"female","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",6135
"4","d57553b6f8092b4ef95309e3cb8944ca",440,"female","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",2443
"5","13570eec4098b98c8dd51fa8b7ec6a66",438,"female","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",5527
"6","29adcc7e2f72ac0e4e4c6fbb8fd2357e",556,"male","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",15745
"7","5e35dde9d9c3b6a84bde09055409a4d6",441,"female","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",2040
"8","49b4ae3db82fb8d66751b62cd9ebbb47",439,"male","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",9645
"9","731af83a1b39cc7d53f5c9024ca9db99",555,"female","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",316
"10","8d0b0ed626fabe6080c347b724b48092",557,"female","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",765
"11","3af62f04f521657f8bd565fb4cc120cb",437,"female","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",4633
"12","19c5e440f421b55aff529e06b3406b50",439,"female","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",3421
"13","e210287b5e523b049eb9f992aef59df1",435,"male","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",7855
"14","ec8ac06ab7ca19eaf4b858138bed5158",561,"female","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",110
"15","ea364f316f67f6749b53feacf93e5b03",442,"male","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",26718
"16","e3e4930b8b7fb097cfaf9723ed907640",442,"female","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",3345
"17","be996a2a71816e43693571ce11968677",440,"male","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",1988
"18","c1aac6cb7f4859bda2ddd54e776362e0",559,"female","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",3143
"19","b0848cea87ab6f6010a5b3b8828842fe",559,"male","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",11628
"20","f58b0ba9771aef56c250295e50372662",561,"female","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",1030
"21","5fd93a1fea2251d9391ce42d9d224a3f",561,"male","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",10801
"22","e1f5223ec771150b2365f025b5d66277",559,"male","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",3366
"23","c326d26c34dcf501316cb104260c43f2",562,"male","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",9097
"24","f8ce3c4fd1d5a7c62df22da651fa80be",559,"female","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",2549
"25","2848df9802bdaf0aa3518abff744c97d",552,"male","GMC late adult (70 weeks)","HMGULA_002","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",712
"26","5ad45eb12207f201973c1045809ad8cc",434,"female","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",2191
"27","3476a556993024cb82351f16d64b093e",444,"male","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",8115
"28","bd3ede5cd68bf67b2d59560140599d54",440,"male","GMC late adult (53 weeks)","HMGULA_001","Immunophenotyping","HMGULA_IMM_001","HMGULA_IMM","CD4 CD44-CD62L+ T cells","HMGULA_IMM_030_001",24815
