"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","data_point","discrete_point","time_point"
"1","9a2ecaa88eae0b7ef140c1aa1d9e4976",491,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5309.8,5,"2020-07-15T00:00:00Z"
"2","d46e046685048783edb7637c73e0fd84",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4030.6,10,"2021-01-26T00:00:00Z"
"3","13338c71860add2eaa945b25b7d2425d",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4512.9,20,"2021-01-25T00:00:00Z"
"4","92ac14060b953f30f1e17f6eb9611614",485,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4501.9,5,"2020-04-27T00:00:00Z"
"5","699e9ed8bfcaa10f95eb22233588369b",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4382.1,15,"2020-08-25T00:00:00Z"
"6","7e56e77c30a0a6a62439104e61ea3501",491,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3667,10,"2020-04-27T00:00:00Z"
"7","829c97af766741c32c2a48ee62652532",488,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5051,5,"2021-01-25T00:00:00Z"
"8","6937766721255fa062539994d1c530d1",488,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3362,20,"2020-09-07T00:00:00Z"
"9","5dbbe405262cae143b45e2b6f1586695",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3611.6,15,"2021-01-26T00:00:00Z"
"10","8de4d551116265b4b9cc8aaaa779108b",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5903.7,10,"2020-09-07T00:00:00Z"
"11","38312a74a710489a4004b759647a9660",487,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4318.6,20,"2021-08-03T00:00:00Z"
"12","ec3cb60a57c0bfeb25279341fed11c00",490,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4077.6,15,"2020-07-14T00:00:00Z"
"13","4f278349d7cafbf56fa3b9e2b1244819",371,"female","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3627,10,"2018-12-18T00:00:00Z"
"14","3dae83d74c8e102b8e279f54ded26cdf",372,"female","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",7159.1,10,"2019-05-14T00:00:00Z"
"15","e234432d824a0debd21a0735555034b1",364,"male","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6293.8,10,"2018-12-17T00:00:00Z"
"16","57409413fdb8addcbc3ffa8aec8e3120",487,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5834.2,10,"2020-04-14T00:00:00Z"
"17","fff7aae8a661f892942d5b3c618e099b",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",1844.7,20,"2019-09-24T00:00:00Z"
"18","82d156453b4291865e784a95a6a458ef",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3757,20,"2020-12-15T00:00:00Z"
"19","072afb06f938d1b1e7e7078d4785b781",488,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3039.4,10,"2021-01-25T00:00:00Z"
"20","78461e18d721088fbcb6943d33eee826",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4851.3,15,"2021-01-25T00:00:00Z"
"21","6dde3e60561ff3b111ce81ff433897f5",483,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5438.7,10,"2019-12-16T00:00:00Z"
"22","c1d39aee67f2531595b902c79f72d495",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5806.3,10,"2019-12-03T00:00:00Z"
"23","0a833c0d7a50e2519e818c96d9771a49",370,"male","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4275.2,20,"2018-12-17T00:00:00Z"
"24","152f34cb571d4daa7b582569226a209f",370,"male","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3977.3,10,"2018-12-17T00:00:00Z"
"25","580510718dcb05786e832800bb03c4be",371,"female","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4701.1,15,"2018-12-18T00:00:00Z"
"26","caba93db868c46b2ef5b97b15f172b08",487,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4439.3,10,"2020-08-24T00:00:00Z"
"27","8dd8f213eccae5f7c598c990cf6bd9fe",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4219.3,15,"2019-12-03T00:00:00Z"
"28","f76949cacbc8dd6dce9e880d5353c627",485,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5378.4,5,"2020-07-14T00:00:00Z"
"29","bbb02d1571fe89ec4aaebbec3566624d",486,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5139.9,10,"2020-12-14T00:00:00Z"
"30","9f9db619ac722aa8956afe897573e79a",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5603.2,10,"2019-10-28T00:00:00Z"
"31","c3ea481a0318825064e9691c0d3bad8c",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4763.3,15,"2020-09-08T00:00:00Z"
"32","e92f115f7593144ac82a0d902b26487e",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3198.3,10,"2019-10-28T00:00:00Z"
"33","6cb3a4035cc09b8e5ebafa248305efb1",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6920.4,10,"2021-08-03T00:00:00Z"
"34","18dfbb12025f1fa72fc7aadbc8173b82",490,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2719.4,10,"2020-07-14T00:00:00Z"
"35","2a3597d91820cc0577b9c26207e74ab4",488,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2997,5,"2019-09-23T00:00:00Z"
"36","62778d4b4208fcd7ccec2f0f46cb17e0",484,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",1969.2,20,"2020-04-27T00:00:00Z"
"37","1cb43e78984ec66eb9d87c853d7485f4",484,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3143.6,5,"2020-04-27T00:00:00Z"
"38","288c6cf68422cb5505c0742d3efac138",486,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4069.8,20,"2020-04-28T00:00:00Z"
"39","ab75ab044723a2885f36345bced0b29e",487,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",7042.2,5,"2020-08-25T00:00:00Z"
"40","7d04036abc8311597cde99860196a8bc",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6668.2,5,"2021-01-26T00:00:00Z"
"41","c95db6f971f42cc424b913f118c0e242",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4580,15,"2019-12-02T00:00:00Z"
"42","1cb43e78984ec66eb9d87c853d7485f4",484,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3132.3,20,"2020-04-27T00:00:00Z"
"43","561097f73a3a7a330ebe137fd25b3483",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3458.3,10,"2019-09-24T00:00:00Z"
"44","d1052f8886585a6b5d50fd6605a3b45f",488,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4982.7,5,"2019-09-23T00:00:00Z"
"45","685c6fdae98b4a6116f4272b24fbafc1",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",8002.1,5,"2019-12-03T00:00:00Z"
"46","4a3f53d31f6ef15889ca66ea4456e5ae",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5824.6,5,"2020-04-14T00:00:00Z"
"47","14f5ce00964ba5b12e97a0faba585091",487,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5817.7,15,"2020-12-14T00:00:00Z"
"48","fd19c8fd30e9c6213831bdeacd565773",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4592.7,10,"2020-04-14T00:00:00Z"
"49","061e3ea83d8a68f094248fa10c270e80",491,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4712.6,15,"2020-07-14T00:00:00Z"
"50","7c4535bb7470ccebf5049cdbd58368fa",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4621.8,20,"2020-08-25T00:00:00Z"
"51","8ac6b2d5d6693bbbb21d36dcb541b7c6",365,"female","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4489.1,15,"2018-12-18T00:00:00Z"
"52","531492b56240fe94e4d644dbb60f7257",371,"male","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3859.1,20,"2019-05-13T00:00:00Z"
"53","4f278349d7cafbf56fa3b9e2b1244819",371,"female","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2585.5,20,"2018-12-18T00:00:00Z"
"54","531492b56240fe94e4d644dbb60f7257",371,"male","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4610.7,10,"2019-05-13T00:00:00Z"
"55","8172b4bed89547effa7c35c1201d5c26",491,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5073.2,20,"2020-07-14T00:00:00Z"
"56","ac5b2da855954a183366fb29c8b88550",483,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3837.9,20,"2021-08-02T00:00:00Z"
"57","8f97e90e893e25d7524c9e273d1afbf2",492,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3516.9,10,"2020-09-08T00:00:00Z"
"58","93d689b7b529ad76178ab96d8e746851",484,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4725.1,10,"2021-08-02T00:00:00Z"
"59","af39ab94e9e0b48cd2f843c40cef9086",485,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6781.9,5,"2021-08-03T00:00:00Z"
"60","517bd06333f8a8b48530db14dd32ab80",491,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5374.4,15,"2019-12-02T00:00:00Z"
"61","85cd1944c00c36a9402543b11edd38d8",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6738.8,5,"2020-09-08T00:00:00Z"
"62","f35fae26582d6ba81729cf3647b8f23f",487,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4679,10,"2020-08-24T00:00:00Z"
"63","cf02475e83cc1d7e1df41dc6d68e33ab",484,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3835.8,10,"2021-08-02T00:00:00Z"
"64","4a3f53d31f6ef15889ca66ea4456e5ae",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4592.7,10,"2020-04-14T00:00:00Z"
"65","cdee8fb4312a1f85d472209ef00ac172",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5209.2,5,"2020-08-24T00:00:00Z"
"66","87494cf8dc929d523ce67bf73c5c5438",485,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4584,10,"2020-12-14T00:00:00Z"
"67","08964716ba5647ecb5ac13c2c5c3ac92",482,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5193.8,5,"2020-04-28T00:00:00Z"
"68","a5d81616dc678f0021c918567682a7f2",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",7847.7,5,"2020-12-15T00:00:00Z"
"69","c96eec2005460faa8e22e3e96676322d",372,"female","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2428.3,15,"2018-12-18T00:00:00Z"
"70","580510718dcb05786e832800bb03c4be",371,"female","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3674.8,20,"2018-12-18T00:00:00Z"
"71","2758bd590f4f720ed87201c8f6c97a0b",491,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4766.1,15,"2020-09-08T00:00:00Z"
"72","0f7544d0ed7e2e9db92e200c44b97dec",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4156.4,10,"2021-01-26T00:00:00Z"
"73","fb8c2bc6a7add4d78f072a3a04f42661",488,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2306.2,20,"2019-09-23T00:00:00Z"
"74","86c56f204979aee1c1631c93f3e68e4d",490,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2351.1,5,"2019-09-23T00:00:00Z"
"75","3b7769ed97569747a58eedbe6d345ca9",487,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4171.2,5,"2020-08-24T00:00:00Z"
"76","6c0e857bb025ee5c35ab6af7f4a61f86",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5342.3,20,"2019-10-29T00:00:00Z"
"77","14f7750838c6b93015cb753e04bad08d",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6120,5,"2020-04-15T00:00:00Z"
"78","b5412bf1471a0231c825d313c79ae44b",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6500,15,"2021-08-03T00:00:00Z"
"79","9f3e03658b3afc9f4f322a604b74611e",485,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4114.1,10,"2020-04-15T00:00:00Z"
"80","04fced2246fde2a4c2524e6fa02ee2ec",484,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5070.4,5,"2019-12-17T00:00:00Z"
"81","d46e046685048783edb7637c73e0fd84",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4137.5,20,"2021-01-26T00:00:00Z"
"82","fff7aae8a661f892942d5b3c618e099b",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2274.4,15,"2019-09-24T00:00:00Z"
"83","ac87bae847384b6b2db3d2b4f310ab49",371,"male","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5016.7,20,"2019-05-13T00:00:00Z"
"84","adf400bab40219c618da496de31db1c7",372,"female","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",8279.4,15,"2019-05-14T00:00:00Z"
"85","85cd1944c00c36a9402543b11edd38d8",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5152.5,20,"2020-09-08T00:00:00Z"
"86","1b3f5d696b461af642239b737a5f86e5",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6778.2,20,"2019-10-29T00:00:00Z"
"87","85726fd3a36e6bf15e28d40650d34bea",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3392.3,10,"2020-07-14T00:00:00Z"
"88","8afd0ab2a13a9fae68199d7c5286ce95",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",7517.4,5,"2020-08-25T00:00:00Z"
"89","997cfc5154845f5cb7a8527c1fd5bc76",482,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5009.5,5,"2019-12-16T00:00:00Z"
"90","e1f5223ec771150b2365f025b5d66277",488,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3198.8,15,"2019-09-23T00:00:00Z"
"91","38312a74a710489a4004b759647a9660",487,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6567.1,5,"2021-08-03T00:00:00Z"
"92","7f04c660fa91435f8964b99cd924cefc",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3497,15,"2019-09-24T00:00:00Z"
"93","dbf878b3cb8fda9acc73dc7dc85e9b2c",486,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4347.8,20,"2021-08-02T00:00:00Z"
"94","7d6b1f0cf93de0ccdfbcc7b262c290aa",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6151.2,10,"2019-09-24T00:00:00Z"
"95","288c6cf68422cb5505c0742d3efac138",486,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4422,15,"2020-04-28T00:00:00Z"
"96","661096ab3fd600b818da32f012e7716d",485,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3658.4,10,"2021-01-26T00:00:00Z"
"97","bac61fd41042150e9394dba712c5597a",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2789.8,20,"2021-01-26T00:00:00Z"
"98","2b9ecc99d6789f90791c6c6118484c89",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4362.2,15,"2020-04-14T00:00:00Z"
"99","07d8d2e6ba2453970221da0fc948b72c",482,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5868.4,5,"2019-12-17T00:00:00Z"
"100","5be636c398e271b2392393a6f0512ba7",490,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2888.6,5,"2020-07-14T00:00:00Z"
"101","e682416e819fe8bcfa46b8605e6f04c6",490,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4110.8,10,"2020-09-07T00:00:00Z"
"102","7f04c660fa91435f8964b99cd924cefc",489,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4158.4,10,"2019-09-24T00:00:00Z"
"103","b75cf6026fd6c4a063594d8cd7bdb2cc",490,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4384.5,5,"2019-10-28T00:00:00Z"
"104","199f35764f242960621dd25cf2dd47d8",490,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",6313.4,10,"2020-04-15T00:00:00Z"
"105","9190475bb264a5878eca8470bd2fcfe0",483,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3883,20,"2019-12-17T00:00:00Z"
"106","fefc855da649a0d6e5ad5c2202219941",371,"male","GMC late adult (53 weeks)","HMGULA_001","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3760.9,15,"2019-05-13T00:00:00Z"
"107","5fd93a1fea2251d9391ce42d9d224a3f",483,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",2720.4,20,"2019-12-16T00:00:00Z"
"108","829bbd6ff003fcf929b13ac31a8a7204",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4757.2,5,"2020-04-27T00:00:00Z"
"109","ad4ae23454445f4559f05322e6452b2e",488,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4585.2,5,"2021-08-03T00:00:00Z"
"110","6b4a4e8e74fbd9152a664228ee5a86a4",490,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",5639.5,20,"2020-09-07T00:00:00Z"
"111","9a2ecaa88eae0b7ef140c1aa1d9e4976",491,"female","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",3052.7,20,"2020-07-15T00:00:00Z"
"112","5208a456df16759d49e6aeaef0df9dad",489,"male","GMC late adult (70 weeks)","HMGULA_002","Open Field","HMGULA_OFD_001","HMGULA_OFD","Distance travelled","HMGULA_OFD_005_001",4681.2,20,"2019-12-02T00:00:00Z"
